frame,valid_eye_gaze,left_eye_intersection,right_eye_intersection,avg_eye_intersection
4280.0,1,[],[],[]
4281.0,0,[],[],[]
4281.0,0,[],[],[]
4282.0,1,[],[],[]
4282.0,0,[],[],[]
4283.0,1,[],[],[]
4283.0,0,[],[],[]
4284.0,1,[],[],[]
4284.0,0,[],[],[]
4285.0,1,[],[],[]
4285.0,0,[],[],[]
4286.0,1,[],[],[]
4286.0,0,[],[],[]
4287.0,1,[],[],[]
4288.0,1,[],[],[]
4289.0,1,[],[],[]
4290.0,1,[],[],[]
4291.0,1,[],[],[]
4292.0,1,[],[],[]
4293.0,1,[],[],[]
4294.0,1,[],[],[]
4295.0,1,[],[],[]
4296.0,1,[],[],[]
4297.0,1,[],[],[]
4298.0,0,[],[],[]
4299.0,1,[],[],[]
4300.0,1,[],[],[]
4301.0,1,[],[],[]
4302.0,1,[],[],[]
4303.0,1,[],[],[]
4304.0,1,[],[],[]
4305.0,1,[],[],[]
4306.0,1,[],[],[]
4307.0,1,[],[],[]
4308.0,1,[],[],[]
4309.0,1,[],[],[]
4310.0,0,[],[],[]
4311.0,0,[],[],[]
4312.0,0,[],[],[]
4313.0,0,[],[],[]
4314.0,1,[],[],[]
4315.0,1,[],[],[]
4316.0,1,[],[],[]
4317.0,1,[],[],[]
4318.0,1,[],[],[]
4319.0,1,[],[],[]
4320.0,1,[],[],[]
4321.0,1,[],[],[]
4321.0,1,[],[],[]
4322.0,1,[],[],[]
4322.0,0,[],[],[]
4323.0,1,[],[],[]
4323.0,0,[],[],[]
4324.0,1,[],[],[]
4324.0,0,[],[],[]
4325.0,1,[],[],[]
4325.0,0,[],[],[]
4326.0,1,[],[],[]
4326.0,0,[],[],[]
4327.0,1,[],[],[]
4327.0,1,[],[],[]
4328.0,1,[],[],[]
4328.0,1,[],[],[]
4329.0,1,[],[],[]
4329.0,0,[],[],[]
4330.0,1,[],[],[]
4330.0,0,[],[],[]
4331.0,1,[],[],[]
4331.0,1,[],[],[]
4332.0,1,[],[],[]
4332.0,1,[],[],[]
4333.0,1,[],[],[]
4333.0,0,[],[],[]
4334.0,1,[],[],[]
4334.0,1,[],[],[]
4335.0,1,[],[],[]
4335.0,0,[],[],[]
4336.0,1,[],[],[]
4336.0,0,[],[],[]
4337.0,1,[],[],[]
4337.0,0,[],[],[]
4338.0,1,[],[],[]
4338.0,0,[],[],[]
4339.0,1,[],[],[]
4339.0,0,[],[],[]
4340.0,1,[],[],[]
4340.0,0,[],[],[]
4341.0,1,[],[],[]
4342.0,1,[],[],[]
4343.0,1,[],[],[]
4344.0,1,[],[],[]
4345.0,1,[],[],[]
4346.0,1,[],[],[]
4347.0,1,[],[],[]
4348.0,1,[],[],[]
4349.0,1,[],[],[]
4350.0,1,[],[],[]
4351.0,1,[],[],[]
4352.0,1,[],[],[]
4353.0,1,[],[],[]
4354.0,1,[],[],[]
4355.0,1,[],[],[]
4356.0,1,[],[],[]
4357.0,1,[],[],[]
4358.0,1,[],[],[]
4359.0,1,[],[],[]
4360.0,1,[],[],[]
4361.0,1,[],[],[]
4362.0,1,[],[],[]
4363.0,1,[],[],[]
4364.0,1,[],[],[]
4365.0,1,[],[],[]
4366.0,1,[],[],[]
4367.0,1,[],[],[]
4368.0,1,[],[],[]
4369.0,1,[],[],[]
4370.0,1,[],[],[]
4371.0,1,[],[],[]
4372.0,1,[],[],[]
4373.0,1,[],[],[]
4374.0,1,[],[],[]
4375.0,1,[],[],[]
4376.0,1,[],[],[]
4377.0,1,[],[],[]
4378.0,1,[],[],[]
4379.0,1,[],[],[]
4380.0,1,[],[],[]
4381.0,1,[],[],[]
4382.0,1,[],[],[]
4383.0,1,[],[],[]
4384.0,1,[],[],[]
4385.0,1,[],[],[]
4386.0,1,[],[],[]
4387.0,1,[],[],[]
4388.0,1,[],[],[]
4389.0,1,[],[],[]
4390.0,1,[],[],[]
4391.0,1,[],[],[]
4392.0,1,[],[],[]
4393.0,1,[],[],[]
4393.0,0,[],[],[]
4394.0,1,[],[],[]
4394.0,1,[],[],[]
4395.0,1,[],[],[]
4395.0,1,[],[],[]
4396.0,1,[],[],[]
4396.0,1,[],[],[]
4397.0,1,[],[],[]
4397.0,1,[],[],[]
4398.0,1,[],[],[]
4398.0,0,[],[],[]
4399.0,0,[],[],[]
4399.0,1,[],[],[]
4400.0,1,[],[],[]
4400.0,1,[],[],[]
4401.0,1,[],[],[]
4401.0,1,[],[],[]
4402.0,1,[],[],[]
4402.0,0,[],[],[]
4403.0,1,[],[],[]
4403.0,0,[],[],[]
4404.0,0,[],[],[]
4405.0,0,[],[],[]
4406.0,0,[],[],[]
4407.0,0,[],[],[]
4415.0,1,[],[],[]
4416.0,1,[],[],[]
4417.0,1,[],[],[]
4418.0,1,[],[],[]
4419.0,1,[],[],[]
4420.0,1,[],[],[]
4421.0,1,[],[],[]
4422.0,1,[],[],[]
4423.0,1,[],[],[]
4424.0,1,[],[],[]
4425.0,1,[],[],[]
4426.0,1,[],[],[]
4427.0,1,[],[],[]
4428.0,1,[],[],[]
4429.0,1,[],[],[]
4430.0,1,[],[],[]
4431.0,1,[],[],[]
4432.0,1,[],[],[]
4433.0,1,[],[],[]
4434.0,1,[],[],[]
4435.0,1,[],[],[]
4436.0,1,[],[],[]
4437.0,1,[],[],[]
4438.0,1,[],[],[]
4439.0,1,[],[],[]
4440.0,1,[],[],[]
4441.0,1,[],[],[]
4442.0,1,[],[],[]
4443.0,1,[],[],[]
4444.0,1,[],[],[]
4445.0,1,[],[],[]
4446.0,1,[],[],[]
4447.0,1,[],[],[]
4448.0,1,[],[],[]
4449.0,1,[],[],[]
4450.0,1,[],[],[]
4458.0,0,[],[],[]
4459.0,1,[],[],[]
4460.0,1,[],[],[]
4461.0,1,[],[],[]
4462.0,1,[],[],[]
4463.0,1,[],[],[]
4464.0,1,[],[],[]
4465.0,1,[],[],[]
4466.0,1,[],[],[]
4467.0,1,[],[],[]
4468.0,1,[],[],[]
4469.0,0,[],[],[]
4470.0,1,[],[],[]
4471.0,1,[],[],[]
4472.0,1,[],[],[]
4473.0,1,[],[],[]
4474.0,1,[],[],[]
4475.0,1,[],[],[]
4476.0,1,[],[],[]
4477.0,1,[],[],[]
4478.0,1,[],[],[]
4479.0,1,[],[],[]
4480.0,1,[],[],[]
4481.0,1,[],[],[]
4482.0,1,[],[],[]
4483.0,1,[],[],[]
4484.0,1,[],[],[]
4485.0,1,[],[],[]
4486.0,1,[],[],[]
4487.0,1,[],[],[]
4488.0,1,[],[],[]
4489.0,1,[],[],[]
4490.0,1,[],[],[]
4491.0,1,[],[],[]
4492.0,1,[],[],[]
4493.0,1,[],[],[]
4494.0,1,[],[],[]
4495.0,0,[],[],[]
4496.0,1,[],[],[]
4497.0,1,[],[],[]
4498.0,1,[],[],[]
4499.0,1,[],[],[]
4500.0,1,[],[],[]
4501.0,1,[],[],[]
4502.0,1,[],[],[]
4503.0,1,[],[],[]
4504.0,1,[],[],[]
4505.0,1,[],[],[]
4506.0,1,[],[],[]
4507.0,1,[],[],[]
4508.0,1,[],[],[]
4509.0,1,[],[],[]
4510.0,1,[],[],[]
4511.0,1,[],[],[]
4512.0,1,[],[],[]
4513.0,1,[],[],[]
4514.0,1,[],[],[]
4515.0,1,[],[],[]
4516.0,1,[],[],[]
4517.0,1,[],[],[]
4518.0,1,[],[],[]
4519.0,1,[],[],[]
4520.0,1,[],[],[]
4521.0,1,[],[],[]
4522.0,1,[],[],[]
4523.0,1,[],[],[]
4524.0,1,[],[],[]
4525.0,1,[],[],[]
4526.0,1,[],[],[]
4527.0,1,[],[],[]
4528.0,1,[],[],[]
4529.0,1,[],[],[]
4530.0,1,[],[],[]
4531.0,1,[],[],[]
4532.0,1,[],[],[]
4533.0,1,[],[],[]
4534.0,1,[],[],[]
4535.0,1,[],[],[]
4536.0,1,[],[],[]
4537.0,1,[],[],[]
4538.0,1,[],[],[]
4539.0,1,[],[],[]
4540.0,1,[],[],[]
4541.0,1,[],[],[]
4542.0,1,[],[],[]
4543.0,1,[],[],[]
4544.0,1,[],[],[]
4545.0,1,[],[],[]
4546.0,1,[],[],[]
4547.0,1,[],[],[]
4548.0,1,[],[],[]
4549.0,1,[],[],[]
4550.0,1,[],[],[]
4551.0,1,[],[],[]
4552.0,1,[],[],[]
4553.0,1,[],[],[]
4554.0,1,[],[],[]
4555.0,1,[],[],[]
4556.0,1,[],[],[]
4557.0,1,[],[],[]
4558.0,1,[],[],[]
4559.0,1,[],[],[]
4560.0,1,[],[],[]
4561.0,1,[],[],[]
4562.0,1,[],[],[]
4563.0,1,[],[],[]
4564.0,1,[],[],[]
4565.0,0,[],[],[]
4566.0,1,[],[],[]
4567.0,1,[],[],[]
4568.0,1,[],[],[]
4569.0,1,[],[],[]
4570.0,1,[],[],[]
4571.0,1,[],[],[]
4572.0,1,[],[],[]
4573.0,1,[],[],[]
4574.0,1,[],[],[]
4575.0,1,[],[],[]
4576.0,1,[],[],[]
4577.0,1,[],[],[]
4578.0,1,[],[],[]
4579.0,1,[],[],[]
4580.0,1,[],[],[]
4581.0,1,[],[],[]
4582.0,1,[],[],[]
4583.0,1,[],[],[]
4584.0,1,[],[],[]
4585.0,1,[],[],[]
4586.0,1,[],[],[]
4587.0,1,[],[],[]
4588.0,1,[],[],[]
4589.0,1,[],[],[]
4590.0,1,[],[],[]
4591.0,1,[],[],[]
4592.0,1,[],[],[]
4593.0,1,[],[],[]
4594.0,1,[],[],[]
4595.0,1,[],[],[]
4596.0,1,[],[],[]
4597.0,1,[],[],[]
4598.0,1,[],[],[]
4599.0,1,[],[],[]
4600.0,1,[],[],[]
4601.0,1,[],[],[]
4602.0,1,[],[],[]
4603.0,1,[],[],[]
4604.0,1,[],[],[]
4605.0,0,[],[],[]
4606.0,1,[],"[['child', [92.5, -78.61575979112273, 871.9899477806789]]]",[]
4607.0,1,[],"[['child', [91.0, -79.14204987364268, 897.3756626547734]]]",[]
4608.0,1,[],"[['child', [90.4, -79.7478910768263, 901.468718513212]]]",[]
4609.0,1,[],"[['child', [90.30000000000001, -77.02459195710455, 889.9039576894954]]]",[]
4610.0,1,[],"[['child', [92.69999999999999, -71.6204926064756, 873.5272044311955]]]",[]
4611.0,1,[],[],[]
4612.0,1,[],[],[]
4613.0,1,[],[],[]
4614.0,1,[],[],[]
4615.0,1,[],[],[]
4616.0,1,[],[],[]
4617.0,1,[],[],[]
4618.0,1,[],[],[]
4619.0,1,[],[],[]
4620.0,1,[],[],[]
4621.0,1,[],[],[]
4622.0,1,[],[],[]
4623.0,1,[],[],[]
4624.0,1,[],[],[]
4625.0,1,[],[],[]
4626.0,1,[],[],[]
4627.0,1,[],[],[]
4628.0,1,[],[],[]
4629.0,1,[],[],[]
4630.0,1,[],[],[]
4631.0,1,[],[],[]
4632.0,1,[],[],[]
4633.0,1,[],[],[]
4634.0,1,[],[],[]
4635.0,1,[],[],[]
4636.0,1,[],[],[]
4637.0,1,[],[],[]
4638.0,1,[],[],[]
4639.0,1,[],[],[]
4640.0,1,[],[],[]
4641.0,1,[],[],[]
4642.0,1,[],[],[]
4643.0,1,[],[],[]
4644.0,1,[],[],[]
4645.0,1,[],[],[]
4646.0,1,[],[],[]
4647.0,1,[],[],[]
4648.0,1,[],[],[]
4649.0,1,[],[],[]
4650.0,1,[],[],[]
4651.0,1,[],[],[]
4652.0,1,[],[],[]
4653.0,0,[],[],[]
4654.0,0,[],[],[]
4655.0,1,[],[],[]
4656.0,0,[],[],[]
4657.0,0,[],[],[]
4658.0,0,[],[],[]
4659.0,0,[],[],[]
4660.0,1,[],[],[]
4661.0,0,[],[],[]
4662.0,1,[],[],[]
4663.0,1,[],[],[]
4664.0,1,[],[],[]
4665.0,1,[],[],[]
4666.0,1,[],[],[]
4667.0,1,[],[],[]
4668.0,1,[],[],[]
4669.0,1,[],[],[]
4670.0,1,[],[],[]
4671.0,1,[],[],[]
4672.0,0,[],[],[]
4673.0,1,[],[],[]
4674.0,1,[],[],[]
4675.0,1,[],[],[]
4676.0,0,[],[],[]
4677.0,1,[],[],[]
4678.0,1,[],[],[]
4679.0,1,[],[],[]
4680.0,1,[],[],[]
4681.0,1,[],[],[]
4682.0,1,[],[],[]
4683.0,1,[],[],[]
4684.0,1,[],[],[]
4685.0,1,[],[],[]
4686.0,1,[],[],[]
4687.0,1,[],[],[]
4688.0,1,[],[],[]
4689.0,1,[],[],[]
4690.0,1,[],[],[]
4691.0,1,[],[],[]
4692.0,1,[],[],[]
4693.0,1,[],[],[]
4694.0,1,[],[],[]
4695.0,1,[],[],[]
4696.0,1,[],[],[]
4697.0,0,[],[],[]
4698.0,1,[],[],[]
4699.0,1,[],[],[]
4700.0,1,[],[],[]
4701.0,1,[],[],[]
4702.0,1,[],[],[]
4703.0,1,[],[],[]
4704.0,1,[],[],[]
4705.0,1,[],[],[]
4706.0,1,[],[],[]
4707.0,1,[],[],[]
4708.0,1,[],[],[]
4709.0,1,[],[],[]
4710.0,1,[],[],[]
4711.0,1,[],[],[]
4712.0,1,[],[],[]
4713.0,1,[],[],[]
4714.0,1,[],[],[]
4715.0,1,[],[],[]
4716.0,1,[],[],[]
4717.0,1,[],[],[]
4718.0,1,[],[],[]
4719.0,1,[],[],[]
4720.0,1,[],[],[]
4721.0,1,[],[],[]
4722.0,1,[],[],[]
4723.0,1,[],[],[]
4724.0,1,[],[],[]
4725.0,1,[],[],[]
4726.0,1,[],[],[]
4727.0,1,[],[],[]
4728.0,1,[],[],[]
4729.0,1,[],[],[]
4730.0,1,[],[],[]
4731.0,1,[],[],[]
4732.0,1,[],[],[]
4733.0,1,[],[],[]
4734.0,1,[],[],[]
4735.0,1,[],[],[]
4736.0,1,[],[],[]
4737.0,1,[],[],[]
4738.0,1,[],[],[]
4739.0,1,[],[],[]
4740.0,1,[],[],[]
4741.0,1,[],[],[]
4742.0,1,[],[],[]
4743.0,1,[],[],[]
4744.0,1,[],[],[]
4745.0,1,[],[],[]
4746.0,1,[],[],[]
4747.0,1,[],[],[]
4748.0,1,[],[],[]
4749.0,1,[],[],[]
4750.0,1,[],[],[]
4751.0,1,[],[],[]
4752.0,1,[],[],[]
4753.0,1,[],[],[]
4754.0,1,[],[],[]
4755.0,1,[],[],[]
4756.0,1,[],[],[]
4757.0,1,[],[],[]
4758.0,1,[],[],[]
4759.0,1,"[['child', [90.30000000000001, -85.92617291945186, 774.3208086146391]]]","[['child', [90.30000000000001, -114.03074423648327, 897.2235463488918]]]","[['child', [90.30000000000001, -99.00075383875942, 836.3942233737079]]]"
4760.0,1,"[['child', [91.6, -82.53340052795774, 753.4074210063195]]]","[['child', [91.6, -109.34290826373591, 867.7079475314647]]]","[['child', [91.6, -95.02285594961947, 811.1960377233694]]]"
4761.0,1,[],"[['child', [92.4, -108.03506094212187, 862.1685836376424]]]",[]
4762.0,1,[],"[['child', [91.69999999999999, -107.47899690916319, 861.1799876481786]]]","[['child', [91.69999999999999, -92.87954152540215, 805.375387940937]]]"
4763.0,1,[],[],[]
4764.0,1,[],"[['child', [93.1, -107.60669711531136, 854.3032808763726]]]",[]
4765.0,1,[],"[['child', [93.1, -108.54972618591421, 841.6588229297826]]]","[['child', [93.1, -94.12032201753775, 792.9086244131172]]]"
4766.0,1,[],"[['child', [96.6, -104.06712372448978, 855.1168684315044]]]",[]
4767.0,1,[],"[['child', [97.9, -102.4056864748218, 860.4682222018157]]]",[]
4768.0,1,[],"[['child', [99.80000000000001, -96.32656708468502, 886.5347368421053]]]","[['child', [99.80000000000001, -81.44908177402024, 841.651430542111]]]"
4769.0,1,[],[],[]
4770.0,1,[],[],[]
4771.0,1,[],[],[]
4772.0,1,[],[],[]
4773.0,1,[],[],[]
4774.0,1,[],[],[]
4775.0,1,[],[],[]
4776.0,1,[],[],[]
4777.0,1,[],[],[]
4778.0,1,[],[],[]
4779.0,1,[],[],[]
4780.0,1,[],[],[]
4781.0,1,[],[],[]
4782.0,1,[],[],[]
4783.0,1,[],[],[]
4784.0,1,[],[],[]
4785.0,1,[],[],[]
4786.0,1,[],[],[]
4787.0,1,[],[],[]
4788.0,1,[],[],[]
4789.0,1,[],[],[]
4790.0,1,[],[],[]
4791.0,1,[],[],[]
4792.0,1,[],[],[]
4793.0,0,[],[],[]
4794.0,0,[],[],[]
4795.0,0,[],[],[]
4796.0,0,[],[],[]
4797.0,0,[],[],[]
4798.0,0,[],[],[]
4801.0,0,[],[],[]
4802.0,0,[],[],[]
4803.0,0,[],[],[]
4804.0,1,[],[],[]
4805.0,1,[],[],[]
4806.0,1,[],[],[]
4807.0,1,[],[],[]
4808.0,1,[],[],[]
4809.0,1,[],[],[]
4810.0,1,[],[],[]
4811.0,1,[],[],[]
4812.0,1,[],[],[]
4813.0,1,[],[],[]
4814.0,1,[],[],[]
4815.0,1,[],[],[]
4816.0,0,[],[],[]
4817.0,1,[],[],[]
4818.0,1,[],[],[]
4819.0,1,[],[],[]
4820.0,1,[],[],[]
4821.0,1,[],[],[]
4822.0,1,[],"[['child', [115.19999999999999, -139.1651587303058, 920.5386793134564]]]",[]
4823.0,1,[],"[['child', [115.6, -130.4719755233358, 908.3728108520496]]]",[]
4824.0,1,[],"[['child', [115.1, -138.02187745338466, 957.6730729892917]]]",[]
4825.0,1,[],"[['child', [112.4, -151.71719594539974, 1077.7738644263259]]]",[]
4826.0,1,[],"[['child', [114.0, -136.31620909933196, 1000.3150216999074]]]",[]
4827.0,1,[],"[['child', [115.19999999999999, -135.09548378140764, 1020.9443084540279]]]",[]
4828.0,1,[],"[['child', [116.80000000000001, -126.43676841574168, 983.3986566599393]]]",[]
4829.0,1,[],"[['child', [122.5, -138.16062144909733, 1053.547327088863]]]",[]
4830.0,1,[],"[['child', [128.3, -130.97640986816953, 1054.4767970520209]]]",[]
4831.0,1,[],"[['child', [129.5, -136.836594704751, 1086.5274343592216]]]",[]
4832.0,1,[],[],[]
4833.0,1,[],[],[]
4834.0,1,[],[],[]
4835.0,1,[],[],[]
4836.0,1,[],[],[]
4837.0,1,[],[],[]
4838.0,1,[],[],[]
4839.0,0,[],[],[]
4840.0,0,[],[],[]
4841.0,1,[],[],[]
4841.0,0,[],[],[]
4842.0,0,[],[],[]
4842.0,0,[],[],[]
4843.0,1,[],[],[]
4843.0,0,[],[],[]
4844.0,0,[],[],[]
4844.0,0,[],[],[]
4845.0,0,[],[],[]
4846.0,0,[],[],[]
4849.0,0,[],[],[]
4850.0,0,[],[],[]
4851.0,0,[],[],[]
4852.0,0,[],[],[]
4853.0,0,[],[],[]
4854.0,0,[],[],[]
4857.0,0,[],[],[]
4858.0,0,[],[],[]
4859.0,0,[],[],[]
4860.0,0,[],[],[]
4861.0,0,[],[],[]
4862.0,0,[],[],[]
4865.0,0,[],[],[]
4866.0,0,[],[],[]
4867.0,0,[],[],[]
4868.0,0,[],[],[]
4869.0,0,[],[],[]
4870.0,0,[],[],[]
4873.0,0,[],[],[]
4874.0,0,[],[],[]
4875.0,0,[],[],[]
4876.0,0,[],[],[]
4877.0,0,[],[],[]
4878.0,0,[],[],[]
4881.0,0,[],[],[]
4882.0,0,[],[],[]
4883.0,0,[],[],[]
4884.0,0,[],[],[]
4885.0,0,[],[],[]
4886.0,0,[],[],[]
4897.0,0,[],[],[]
4898.0,0,[],[],[]
4899.0,0,[],[],[]
4900.0,1,[],[],[]
4901.0,1,[],[],[]
4902.0,1,[],[],[]
4903.0,1,[],[],[]
4904.0,1,[],[],[]
4905.0,1,[],[],[]
4906.0,1,[],[],[]
4916.0,1,[],[],[]
4917.0,1,[],[],[]
4918.0,1,[],[],[]
4919.0,1,[],[],[]
4920.0,1,[],[],[]
4921.0,1,[],[],[]
4922.0,1,[],[],[]
4923.0,1,[],[],[]
4924.0,1,[],[],[]
4925.0,1,[],[],[]
4926.0,1,[],[],[]
4927.0,1,[],[],[]
4928.0,1,[],[],[]
4929.0,1,[],[],[]
4930.0,1,[],[],[]
4931.0,1,[],[],[]
4932.0,1,[],[],[]
4933.0,1,[],[],[]
4934.0,1,[],[],[]
4935.0,1,[],[],[]
4936.0,1,[],[],[]
4937.0,1,[],[],[]
4938.0,1,[],[],[]
4939.0,1,[],[],[]
4940.0,1,[],[],[]
4941.0,1,[],[],[]
4942.0,1,[],[],[]
4943.0,1,[],[],[]
4944.0,1,[],[],[]
4945.0,1,[],[],[]
4946.0,1,[],[],[]
4947.0,1,[],[],[]
4948.0,1,[],[],[]
4949.0,1,[],[],[]
4950.0,1,[],[],[]
4951.0,1,[],[],[]
4952.0,1,[],[],[]
4953.0,1,[],[],[]
4954.0,1,[],[],[]
4955.0,1,[],[],[]
4956.0,1,[],[],[]
4957.0,1,[],[],[]
4958.0,1,[],[],[]
4959.0,1,[],[],[]
4960.0,1,[],[],[]
4961.0,1,[],[],[]
4962.0,1,[],[],[]
4966.0,1,[],[],[]
4967.0,1,[],[],[]
4968.0,1,[],[],[]
4969.0,1,[],[],[]
4970.0,1,[],[],[]
4971.0,1,[],[],[]
4972.0,1,[],[],[]
4973.0,1,[],[],[]
4974.0,1,[],[],[]
4975.0,1,[],[],[]
4976.0,1,[],[],[]
4977.0,1,[],[],[]
4978.0,1,[],[],[]
4979.0,1,[],[],[]
4980.0,1,[],[],[]
4981.0,1,[],[],[]
4982.0,1,[],[],[]
4983.0,1,[],[],[]
4984.0,1,[],[],[]
4985.0,1,[],[],[]
4986.0,1,[],[],[]
4987.0,1,[],[],[]
4988.0,1,[],[],[]
4989.0,1,[],[],[]
4990.0,1,[],[],[]
4991.0,1,[],[],[]
4992.0,1,[],[],[]
4993.0,1,[],[],[]
4994.0,1,[],[],[]
4995.0,1,[],[],[]
4996.0,1,[],[],[]
4997.0,1,[],[],[]
4998.0,1,[],[],[]
4999.0,1,[],[],[]
5000.0,1,[],[],[]
5001.0,1,[],[],[]
5002.0,1,[],[],[]
5003.0,1,[],[],[]
5004.0,1,[],[],[]
5005.0,1,[],[],[]
5006.0,1,[],[],[]
5007.0,1,[],[],[]
5008.0,1,[],[],[]
5009.0,1,[],[],[]
5010.0,1,[],[],[]
5011.0,1,[],[],[]
5012.0,1,[],[],[]
5013.0,1,[],[],[]
5014.0,1,[],[],[]
5015.0,1,[],[],[]
5016.0,1,[],[],[]
5017.0,1,[],[],[]
5018.0,1,[],[],[]
5019.0,1,[],[],[]
5020.0,1,[],[],[]
5021.0,1,[],[],[]
5022.0,1,[],[],[]
5023.0,1,[],[],[]
5024.0,1,[],[],[]
5025.0,1,[],[],[]
5026.0,1,[],[],[]
5027.0,1,[],[],[]
5028.0,1,[],[],[]
5029.0,1,[],[],[]
5030.0,1,[],[],[]
5031.0,1,[],[],[]
5032.0,1,[],[],[]
5033.0,1,[],[],[]
5034.0,1,[],[],[]
5035.0,1,[],[],[]
5036.0,1,[],[],[]
5037.0,1,[],[],[]
5038.0,1,[],[],[]
5039.0,1,[],[],[]
5040.0,1,[],[],[]
5041.0,1,[],[],[]
5042.0,1,[],[],[]
5043.0,1,[],[],[]
5044.0,1,[],[],[]
5045.0,1,[],[],[]
5046.0,1,[],[],[]
5047.0,1,[],[],[]
5048.0,1,[],[],[]
5049.0,1,[],[],[]
5050.0,1,[],[],[]
5051.0,1,[],[],[]
5052.0,1,[],[],[]
5053.0,1,[],[],[]
5054.0,1,[],[],[]
5055.0,1,[],[],[]
5056.0,1,[],[],[]
5057.0,1,[],[],[]
5058.0,1,[],[],[]
5059.0,1,[],[],[]
5060.0,1,[],[],[]
5061.0,1,[],[],[]
5062.0,1,[],[],[]
5063.0,1,[],[],[]
5064.0,1,[],[],[]
5065.0,1,[],[],[]
5066.0,1,[],[],[]
5067.0,1,[],[],[]
5068.0,1,[],[],[]
5069.0,1,[],[],[]
5070.0,1,[],[],[]
5071.0,1,[],[],[]
5072.0,1,[],[],[]
5073.0,1,[],[],[]
5074.0,1,[],[],[]
5075.0,1,[],[],[]
5076.0,1,[],[],[]
5077.0,1,[],[],[]
5078.0,1,[],[],[]
5079.0,1,[],[],[]
5156.0,1,[],[],[]
5158.0,1,[],[],[]
5159.0,1,[],[],[]
5160.0,1,[],[],[]
5161.0,1,[],[],[]
5162.0,1,[],[],[]
5163.0,1,[],[],[]
5164.0,1,[],[],[]
5165.0,1,[],[],[]
5166.0,1,[],[],[]
5167.0,1,[],[],[]
5168.0,1,[],[],[]
5169.0,1,[],[],[]
5170.0,1,[],[],[]
5171.0,1,[],[],[]
5172.0,1,[],[],[]
5173.0,1,[],[],[]
5174.0,1,[],[],[]
5175.0,1,[],[],[]
5176.0,1,[],[],[]
5177.0,1,[],[],[]
5178.0,1,[],[],[]
5179.0,1,[],[],[]
5180.0,1,[],[],[]
5181.0,1,[],[],[]
5182.0,1,[],[],[]
5183.0,1,[],[],[]
5184.0,1,[],[],[]
5185.0,1,[],[],[]
5186.0,1,[],[],[]
5187.0,1,[],[],[]
5188.0,1,[],[],[]
5189.0,1,[],[],[]
5190.0,1,[],[],[]
5191.0,1,[],[],[]
5192.0,1,[],[],[]
5193.0,1,[],[],[]
5194.0,1,[],[],[]
5195.0,1,[],[],[]
5196.0,1,[],[],[]
5212.0,1,[],[],[]
5213.0,1,[],[],[]
5214.0,1,[],[],[]
5215.0,1,[],[],[]
5216.0,1,[],[],[]
5217.0,1,[],[],[]
5218.0,1,[],[],[]
5219.0,1,[],[],[]
5220.0,1,[],[],[]
5221.0,1,[],[],[]
5222.0,0,[],[],[]
5223.0,0,[],[],[]
5224.0,0,[],[],[]
5225.0,0,[],[],[]
5225.0,0,[],[],[]
5226.0,1,[],[],[]
5226.0,0,[],[],[]
5227.0,1,[],[],[]
5227.0,0,[],[],[]
5228.0,1,[],[],[]
5229.0,1,[],[],[]
5230.0,1,[],[],[]
5231.0,1,[],[],[]
5232.0,1,[],[],[]
5233.0,1,[],[],[]
5234.0,0,[],[],[]
5235.0,0,[],[],[]
5236.0,1,[],[],[]
5237.0,1,[],[],[]
5238.0,1,[],[],[]
5239.0,1,[],[],[]
5240.0,1,[],[],[]
5241.0,1,[],[],[]
5242.0,1,[],[],[]
5243.0,1,[],[],[]
5244.0,1,[],[],[]
5245.0,1,[],[],[]
5246.0,1,[],[],[]
5247.0,1,[],[],[]
5248.0,1,[],[],[]
5249.0,1,[],[],[]
5250.0,1,[],[],[]
5251.0,1,[],[],[]
5252.0,1,[],[],[]
5253.0,1,[],[],[]
5254.0,1,[],[],[]
5255.0,1,[],[],[]
5256.0,1,[],[],[]
5257.0,1,[],[],[]
5258.0,1,[],[],[]
5259.0,1,[],[],[]
5260.0,1,[],[],[]
5261.0,1,[],[],[]
5262.0,1,[],[],[]
5263.0,1,[],[],[]
5264.0,1,[],[],[]
5265.0,1,[],[],[]
5266.0,1,[],[],[]
5267.0,1,[],[],[]
5268.0,1,[],[],[]
5269.0,1,[],[],[]
5270.0,1,[],[],[]
5271.0,1,[],[],[]
5272.0,1,[],[],[]
5273.0,1,[],[],[]
5274.0,1,[],[],[]
5275.0,1,[],[],[]
5276.0,1,[],[],[]
5277.0,1,[],[],[]
5278.0,1,[],[],[]
5279.0,1,[],[],[]
5280.0,1,[],[],[]
5281.0,1,[],[],[]
5282.0,1,[],[],[]
5283.0,1,[],[],[]
5284.0,1,[],[],[]
5285.0,1,[],[],[]
5286.0,1,[],[],[]
5287.0,1,[],[],[]
5288.0,1,[],[],[]
5289.0,1,[],[],[]
5290.0,1,[],[],[]
5291.0,1,[],[],[]
5292.0,1,[],[],[]
5293.0,1,[],[],[]
5294.0,1,[],[],[]
5295.0,1,[],[],[]
5296.0,1,[],[],[]
5297.0,1,[],[],[]
5298.0,1,[],[],[]
5299.0,1,[],[],[]
5300.0,1,[],[],[]
5301.0,1,[],[],[]
5302.0,1,[],[],[]
5303.0,1,[],[],[]
5304.0,1,[],[],[]
